x,y
3.3708892691217187,10.69589831652709
3.3670220854548907,10.691790657499325
3.3631549017880618,10.687682998471562
3.3631549017880618,10.679467680416032
3.3631549017880618,10.671252362360505
3.3631549017880618,10.663037044304975
3.359287718121233,10.65892938527721
3.355420534454405,10.654821726249445
3.355420534454405,10.646606408193918
3.355420534454405,10.638391090138388
3.355420534454405,10.630175772082861
3.3515533507875768,10.626068113055096
3.3476861671207487,10.621960454027331
3.3476861671207487,10.613745135971804
3.3476861671207487,10.605529817916274
3.3476861671207487,10.597314499860744
3.3438189834539207,10.59320684083298
3.3399517997870927,10.589099181805217
3.3399517997870927,10.580883863749687
3.3399517997870927,10.57266854569416
3.3399517997870927,10.56445322763863
3.3360846161202646,10.560345568610865
3.3322174324534366,10.5562379095831
3.3322174324534366,10.548022591527573
3.3322174324534366,10.539807273472043
3.3322174324534366,10.531591955416516
3.3283502487866086,10.527484296388751
3.3244830651197805,10.523376637360986
3.3244830651197805,10.51516131930546
3.3244830651197805,10.50694600124993
3.3244830651197805,10.498730683194399
3.3206158814529525,10.494623024166636
3.3167486977861236,10.490515365138872
3.3167486977861236,10.482300047083342
3.3167486977861236,10.474084729027815
3.3167486977861236,10.465869410972285
3.3128815141192947,10.46176175194452
3.3090143304524666,10.457654092916755
3.3090143304524666,10.449438774861228
3.3090143304524666,10.441223456805698
3.3090143304524666,10.433008138750171
3.3090143304524666,10.424792820694641
3.3051471467856386,10.420685161666878
3.3012799631188106,10.416577502639115
3.3012799631188106,10.408362184583584
3.3012799631188106,10.400146866528054
3.3012799631188106,10.391931548472527
3.2974127794519825,10.387823889444762
3.2935455957851545,10.383716230416997
3.2935455957851545,10.37550091236147
3.2935455957851545,10.36728559430594
3.2935455957851545,10.35907027625041
3.2896784121183265,10.354962617222647
3.2858112284514984,10.350854958194883
3.2858112284514984,10.342639640139353
3.2858112284514984,10.334424322083827
3.2858112284514984,10.326209004028296
3.2819440447846704,10.322101345000533
3.2780768611178424,10.31799368597277
3.2780768611178424,10.30977836791724
3.2780768611178424,10.30156304986171
3.2780768611178424,10.293347731806183
3.2742096774510143,10.289240072778417
3.2703424937841863,10.285132413750652
3.2703424937841863,10.276917095695126
3.2703424937841863,10.268701777639595
3.2703424937841863,10.260486459584069
3.2664753101173583,10.256378800556304
3.2626081264505293,10.252271141528539
3.2626081264505293,10.244055823473012
3.2626081264505293,10.235840505417482
3.2626081264505293,10.227625187361951
3.2587409427837004,10.223517528334188
3.2548737591168724,10.219409869306425
3.2548737591168724,10.211194551250895
3.2548737591168724,10.202979233195368
3.2548737591168724,10.194763915139838
3.2510065754500443,10.190656256112073
3.2471393917832163,10.186548597084307
3.2471393917832163,10.17833327902878
3.2471393917832163,10.17011796097325
3.2471393917832163,10.161902642917724
3.2432722081163883,10.157794983889959
3.2394050244495602,10.153687324862194
3.2394050244495602,10.145472006806667
3.2394050244495602,10.137256688751137
3.2394050244495602,10.129041370695607
3.235537840782732,10.124933711667843
3.231670657115904,10.12082605264008
3.231670657115904,10.11261073458455
3.231670657115904,10.104395416529023
3.231670657115904,10.096180098473493
3.227803473449076,10.092072439445728
3.223936289782248,10.087964780417963
3.223936289782248,10.079749462362436
3.223936289782248,10.071534144306906
3.223936289782248,10.063318826251379
3.22006910611542,10.059211167223614
3.216201922448592,10.055103508195849
3.216201922448592,10.046888190140322
3.216201922448592,10.038672872084792
3.216201922448592,10.030457554029262
3.212334738781764,10.026349895001498
3.208467555114935,10.022242235973735
3.208467555114935,10.014026917918205
3.208467555114935,10.005811599862678
3.208467555114935,9.997596281807148
3.204600371448106,9.993488622779383
3.200733187781278,9.989380963751618
3.200733187781278,9.981165645696091
3.200733187781278,9.97295032764056
3.200733187781278,9.964735009585034
3.200733187781278,9.956519691529504
3.19686600411445,9.95241203250174
3.192998820447622,9.948304373473977
3.192998820447622,9.940089055418447
3.192998820447622,9.931873737362917
3.192998820447622,9.92365841930739
3.189131636780794,9.919550760279625
3.185264453113966,9.91544310125186
3.185264453113966,9.907227783196333
3.185264453113966,9.899012465140803
3.185264453113966,9.890797147085273
3.181397269447138,9.88668948805751
3.17753008578031,9.882581829029746
3.17753008578031,9.874366510974216
3.17753008578031,9.86615119291869
3.17753008578031,9.85793587486316
3.173662902113482,9.853828215835396
3.169795718446654,9.849720556807632
3.169795718446654,9.841505238752102
3.169795718446654,9.833289920696572
3.169795718446654,9.825074602641045
3.165928534779826,9.82096694361328
3.162061351112998,9.816859284585515
3.162061351112998,9.808643966529988
3.162061351112998,9.800428648474458
3.162061351112998,9.792213330418928
3.1581941674461698,9.788105671391165
3.154326983779341,9.783998012363401
3.154326983779341,9.775782694307871
3.154326983779341,9.767567376252345
3.154326983779341,9.759352058196814
3.150459800112512,9.755244399169051
3.146592616445684,9.751136740141288
3.146592616445684,9.742921422085757
3.146592616445684,9.734706104030227
3.146592616445684,9.7264907859747
3.142725432778856,9.722383126946935
3.138858249112028,9.71827546791917
3.138858249112028,9.710060149863644
3.138858249112028,9.701844831808113
3.138858249112028,9.693629513752583
3.1349910654452,9.68952185472482
3.1311238817783718,9.685414195697057
3.1311238817783718,9.677198877641526
3.1311238817783718,9.668983559586
3.1311238817783718,9.66076824153047
3.1272566981115437,9.656660582502706
3.1233895144447157,9.652552923474943
3.1233895144447157,9.644337605419413
3.1233895144447157,9.636122287363882
3.1233895144447157,9.627906969308356
3.1195223307778877,9.62379931028059
3.1156551471110596,9.619691651252825
3.1156551471110596,9.611476333197299
3.1156551471110596,9.603261015141769
3.1156551471110596,9.595045697086238
3.1117879634442316,9.590938038058475
3.1079207797774027,9.586830379030712
3.1079207797774027,9.578615060975181
3.1079207797774027,9.570399742919655
3.1079207797774027,9.562184424864125
3.1040535961105737,9.558076765836361
3.1001864124437457,9.553969106808598
3.1001864124437457,9.545753788753068
3.1001864124437457,9.537538470697537
3.1001864124437457,9.52932315264201
3.1001864124437457,9.52110783458648
3.0963192287769177,9.517000175558717
3.0924520451100896,9.512892516530954
3.0924520451100896,9.504677198475424
3.0924520451100896,9.496461880419893
3.0924520451100896,9.488246562364367
3.0885848614432616,9.484138903336602
3.0847176777764336,9.480031244308837
3.0847176777764336,9.47181592625331
3.0847176777764336,9.46360060819778
3.0847176777764336,9.455385290142253
3.0808504941096055,9.451277631114488
3.0769833104427775,9.447169972086723
3.0769833104427775,9.438954654031193
3.0769833104427775,9.430739335975666
3.0769833104427775,9.422524017920136
3.0731161267759495,9.418416358892372
3.0692489431091214,9.414308699864609
3.0692489431091214,9.406093381809079
3.0692489431091214,9.397878063753549
3.0692489431091214,9.389662745698022
3.0653817594422934,9.385555086670257
3.0615145757754654,9.381447427642492
3.0615145757754654,9.373232109586965
3.0615145757754654,9.365016791531435
3.0615145757754654,9.356801473475908
3.0576473921086373,9.352693814448143
3.0537802084418084,9.348586155420378
3.0537802084418084,9.340370837364848
3.0537802084418084,9.332155519309321
3.0537802084418084,9.32394020125379
3.0499130247749795,9.319832542226028
3.0460458411081515,9.315724883198264
3.0460458411081515,9.307509565142734
3.0460458411081515,9.299294247087204
3.0460458411081515,9.291078929031677
3.0421786574413234,9.286971270003912
3.0383114737744954,9.282863610976147
3.0383114737744954,9.27464829292062
3.0383114737744954,9.26643297486509
3.0383114737744954,9.258217656809563
3.0344442901076674,9.254109997781798
3.0305771064408393,9.250002338754033
3.0305771064408393,9.241787020698503
3.0305771064408393,9.233571702642976
3.0305771064408393,9.225356384587446
3.0267099227740113,9.221248725559683
3.0228427391071833,9.21714106653192
3.0228427391071833,9.20892574847639
3.0228427391071833,9.200710430420859
3.0228427391071833,9.192495112365332
3.0189755554403552,9.188387453337567
3.015108371773527,9.184279794309802
3.015108371773527,9.176064476254275
3.015108371773527,9.167849158198745
3.015108371773527,9.159633840143218
3.011241188106699,9.155526181115453
3.007374004439871,9.151418522087688
3.007374004439871,9.143203204032158
3.007374004439871,9.134987885976631
3.007374004439871,9.126772567921101
3.003506820773043,9.122664908893338
2.999639637106214,9.118557249865574
2.999639637106214,9.110341931810044
2.999639637106214,9.102126613754514
2.999639637106214,9.093911295698987
2.9957724534393853,9.089803636671222
2.991905269772557,9.085695977643457
2.991905269772557,9.07748065958793
2.991905269772557,9.0692653415324
2.991905269772557,9.061050023476874
2.991905269772557,9.052834705421343
2.988038086105729,9.048727046393578
2.984170902438901,9.044619387365813
2.984170902438901,9.036404069310287
2.984170902438901,9.028188751254756
2.984170902438901,9.01997343319923
2.980303718772073,9.015865774171465
2.976436535105245,9.0117581151437
2.976436535105245,9.00354279708817
2.976436535105245,8.995327479032643
2.976436535105245,8.987112160977112
2.972569351438417,8.983004501949349
2.968702167771589,8.978896842921586
2.968702167771589,8.970681524866055
2.968702167771589,8.962466206810529
2.968702167771589,8.954250888754999
2.964834984104761,8.950143229727233
2.960967800437933,8.946035570699468
2.960967800437933,8.937820252643942
2.960967800437933,8.929604934588411
2.960967800437933,8.921389616532885
2.957100616771105,8.91728195750512
2.953233433104277,8.913174298477355
2.953233433104277,8.904958980421824
2.953233433104277,8.896743662366298
2.953233433104277,8.888528344310767
2.949366249437449,8.884420685283004
2.94549906577062,8.88031302625524
2.94549906577062,8.87209770819971
2.94549906577062,8.863882390144184
2.94549906577062,8.855667072088654
2.941631882103791,8.851559413060889
2.937764698436963,8.847451754033123
2.937764698436963,8.839236435977597
2.937764698436963,8.831021117922067
2.937764698436963,8.82280579986654
2.933897514770135,8.818698140838775
2.930030331103307,8.81459048181101
2.930030331103307,8.80637516375548
2.930030331103307,8.798159845699953
2.930030331103307,8.789944527644423
2.926163147436479,8.78583686861666
2.922295963769651,8.781729209588896
2.922295963769651,8.773513891533366
2.922295963769651,8.765298573477839
2.922295963769651,8.757083255422309
2.918428780102823,8.752975596394544
2.9145615964359948,8.748867937366779
2.9145615964359948,8.740652619311252
2.9145615964359948,8.732437301255722
2.9145615964359948,8.724221983200195
2.9106944127691667,8.72011432417243
2.9068272291023387,8.716006665144665
2.9068272291023387,8.707791347089135
2.9068272291023387,8.699576029033608
2.9068272291023387,8.691360710978078
2.9029600454355107,8.687253051950314
2.8990928617686826,8.683145392922551
2.8990928617686826,8.67493007486702
2.8990928617686826,8.666714756811494
2.8990928617686826,8.658499438755964
2.8952256781018546,8.654391779728199
2.8913584944350257,8.650284120700434
2.8913584944350257,8.642068802644907
