x,y
2.6361243724243666,10.69589831652709
2.6322571887575377,10.691790657499325
2.6283900050907096,10.687682998471562
2.6283900050907096,10.679467680416032
2.6283900050907096,10.671252362360505
2.6283900050907096,10.663037044304975
2.6245228214238816,10.65892938527721
2.6206556377570536,10.654821726249445
2.6206556377570536,10.646606408193918
2.6206556377570536,10.638391090138388
2.6167884540902255,10.634283431110624
2.6129212704233975,10.630175772082861
2.6129212704233975,10.621960454027331
2.6129212704233975,10.613745135971804
2.6090540867565695,10.60963747694404
2.6051869030897414,10.605529817916274
2.6051869030897414,10.597314499860744
2.6051869030897414,10.589099181805217
2.6051869030897414,10.580883863749687
2.6013197194229134,10.576776204721924
2.5974525357560854,10.57266854569416
2.5974525357560854,10.56445322763863
2.5974525357560854,10.5562379095831
2.5935853520892573,10.552130250555336
2.5897181684224293,10.548022591527573
2.5897181684224293,10.539807273472043
2.5897181684224293,10.531591955416516
2.5897181684224293,10.523376637360986
2.5858509847556013,10.519268978333223
2.5819838010887723,10.51516131930546
2.5819838010887723,10.50694600124993
2.5819838010887723,10.498730683194399
2.5781166174219434,10.494623024166636
2.5742494337551154,10.490515365138872
2.5742494337551154,10.482300047083342
2.5742494337551154,10.474084729027815
2.5703822500882874,10.46997707000005
2.5665150664214593,10.465869410972285
2.5665150664214593,10.457654092916755
2.5665150664214593,10.449438774861228
2.5665150664214593,10.441223456805698
2.5626478827546313,10.437115797777935
2.5587806990878033,10.433008138750171
2.5587806990878033,10.424792820694641
2.5587806990878033,10.416577502639115
2.5549135154209752,10.41246984361135
2.551046331754147,10.408362184583584
2.551046331754147,10.400146866528054
2.551046331754147,10.391931548472527
2.547179148087319,10.387823889444762
2.543311964420491,10.383716230416997
2.543311964420491,10.37550091236147
2.543311964420491,10.36728559430594
2.543311964420491,10.35907027625041
2.539444780753663,10.354962617222647
2.535577597086835,10.350854958194883
2.535577597086835,10.342639640139353
2.535577597086835,10.334424322083827
2.531710413420007,10.330316663056061
2.527843229753178,10.326209004028296
2.527843229753178,10.31799368597277
2.527843229753178,10.30977836791724
2.527843229753178,10.30156304986171
2.523976046086349,10.297455390833946
2.520108862419521,10.293347731806183
2.520108862419521,10.285132413750652
2.520108862419521,10.276917095695126
2.516241678752693,10.27280943666736
2.512374495085865,10.268701777639595
2.512374495085865,10.260486459584069
2.512374495085865,10.252271141528539
2.508507311419037,10.248163482500775
2.504640127752209,10.244055823473012
2.504640127752209,10.235840505417482
2.504640127752209,10.227625187361951
2.504640127752209,10.219409869306425
2.500772944085381,10.21530221027866
2.496905760418553,10.211194551250895
2.496905760418553,10.202979233195368
2.496905760418553,10.194763915139838
2.493038576751725,10.190656256112073
